,seconds_elapsed,z,y,x
1360,21.688323486328127,-0.668190956,-2.572647095,1.7721885442733765
1361,21.70413159179688,-1.160485268,-2.51642251,0.9729691743850708
1362,21.71993994140625,-1.386959076,-2.369355202,0.3697779178619385
1363,21.735747802734377,-1.256329536,-2.261344671,0.3745825290679931
1364,21.75155615234375,-1.256773949,-2.063964128,1.0149447917938232
1365,21.767455810546878,-1.043915749,-1.58567214,0.7267093062400818
1366,21.78332470703125,-0.248503685,-0.728581488,-0.376235902
1367,21.79919384765625,-0.614659309,-0.204136133,-1.757150292
1368,21.81497143554688,-1.363451004,0.4643148183822632,-2.680341721
1369,21.830779541015627,-2.757331848,0.4872747659683227,-2.560768127
1370,21.84667919921875,-4.038619518,0.2428691387176513,-1.711694241
1371,21.8624873,-4.411763668,-0.12470603,-0.866509616
1372,21.878386962890627,-4.881578922,-0.376892805,-0.198152006
1373,21.89419531,-5.022195339,-0.454525471,0.3531776666641235
1374,21.91003369140625,-4.769282818,-0.214169502,0.5845906734466553
1375,21.92590283203125,-4.349112511,0.2833174467086792,0.058307171
1376,21.94168041992188,-3.175134659,0.571318507,-0.497459948
1377,21.95761083984375,-0.378741264,0.7181912660598755,-0.214572549
1378,21.97341870117188,1.8195505142211916,0.6639397144317627,0.8693034052848816
1379,21.98928784179688,2.94258976,0.8502837419509888,1.5738046169281006
1380,22.00506543,2.518442153930664,1.2929445505142212,1.738653540611267
1381,22.020873779296878,2.446386337280273,1.6218822002410889,1.0207796096801758
1382,22.036712158203127,3.5707807540893555,2.093785285949707,-0.316068083
1383,22.05252051,5.092004776000977,2.394043445587158,-1.902054787
1384,22.068328369140627,7.139249801635742,2.6167690753936768,-2.660297871
1385,22.08422802734375,8.015910148620605,2.7226834297180176,-2.752408981
1386,22.10003613,6.204961776733398,2.389693260192871,-2.725296974
1387,22.11596655273437,3.987365723,1.634009599685669,-2.402977467
1388,22.131713623046878,2.128551483154297,0.024123073,-1.852368116
1389,22.147552001953127,1.4935579299926758,-1.821616054,0.2954557538032532
1390,22.16348242,0.9299945831298828,-3.155002117,1.456557273864746
1391,22.179290283203127,0.1402349472045898,-3.777399778,2.030004501342773
1392,22.195129150390624,-0.269812584,-3.74837327,1.944493293762207
1393,22.21093701171875,-0.82392025,-3.375955105,1.5416988134384155
1394,22.22674512,-1.787094116,-2.789838076,0.5485808849334717
1395,22.242644775390627,-2.21325922,-2.003869295,-0.501167059
1396,22.258513916015627,-2.052098274,-1.396808147,-1.108258963
1397,22.27435254,-1.426196098,-0.82848537,-1.345038414
1398,22.29016064453125,-0.859297752,-0.366986275,-1.383758426
1399,22.30602978515625,-0.61369133,0.094692826,-1.077196479
1400,22.32189892578125,-1.053458214,0.31521368,-0.707307935
1401,22.33773779296875,-1.839476585,0.4661988019943237,-0.656148195
1402,22.35369824,-2.661448479,0.5264725685119629,-0.696789324
1403,22.369475830078127,-3.392373562,0.4172167778015136,-1.173671603
1404,22.38528418,-3.84392786,0.26250875,-1.178214073
1405,22.40115332,-4.092790604,-0.049123049,-0.806430221
1406,22.416930908203124,-4.055270672,-0.290211916,0.084787726
1407,22.43283056640625,-4.056973934,-0.335050583,1.1184355020523071
1408,22.44866895,-4.151818752,-0.162204862,0.8923132419586182
1409,22.46444677734375,-3.605124474,0.2848947048187256,-0.534041107
1410,22.480315673828127,-1.598340034,0.6742113828659058,-1.135151982
1411,22.49609350585937,1.5123071670532229,0.7247629165649414,-1.03640151
1412,22.51199316,3.6720781326293945,0.9589698314666748,-0.108754873
1413,22.52783154296875,3.776968955993652,1.2677674293518066,1.0472182035446167
1414,22.54370068359375,1.969101905822754,1.5218945741653442,1.09641695
1415,22.55960034179688,1.2902984619140625,1.4259384870529177,0.02868247
1416,22.57543920898437,2.974297523498535,1.1010133028030396,-1.308721185
1417,22.59136914,5.215247154,0.7944711446762085,-1.00214088
1418,22.60723828,6.471588134765625,1.0059579610824585,0.018651366
1419,22.62304638671875,5.786207199,1.6212151050567627,0.7664710283279419
1420,22.638976806640624,3.691961288452149,1.8737319707870483,-0.42372191
1421,22.654723876953124,2.3989620208740234,1.259026288986206,-1.568445325
1422,22.67062353515625,2.962610244750977,-0.144771576,-0.964074254
1423,22.68646191,4.4679365158081055,-1.3030864,0.095654488
1424,22.702270263671878,3.9518537521362314,-2.233567238,1.7868767976760864
1425,22.71813916015625,1.6602754592895508,-2.587490559,3.1939640045166016
1426,22.73391699,-0.665220261,-2.799640179,3.207908868789673
1427,22.749816650390624,-1.678740025,-2.730353355,2.3766303062438965
1428,22.76565502929688,-2.011544704,-2.298545599,1.34726882
1429,22.78143262,-2.446024418,-1.729044318,0.631995678
1430,22.79730176,-1.791399956,-1.136499882,-0.494830787
1431,22.813110107421878,-1.07729435,-0.697592139,-1.207611322
1432,22.828948486328127,-0.684550285,-0.383219123,-1.457967758
1433,22.84478711,-0.569881439,-0.173625827,-1.583946228
1434,22.86062598,-1.163965225,0.029876351,-1.923746586
1435,22.87649487304688,-2.478199482,0.039653897,-2.02641511
1436,22.892272705078124,-4.096406937,0.032591939,-2.163410902
1437,22.90817236328125,-5.436078072,-0.065023661,-1.689093351
1438,22.92401074,-5.730703831,-0.264613867,-0.9190467
1439,22.939849365234377,-5.486982346,-0.478619099,-0.196415603
1440,22.95574902,-5.473445415,-0.459098935,0.6327511072158813
1441,22.97158789,-5.184925079,-0.2107054,1.4074978828430176
1442,22.987487548828124,-4.675414085,0.1445869207382202,1.7068169116973877
1443,23.00329541015625,-3.189853668,0.3327046632766723,1.099374532699585
1444,23.01913427734375,-0.358105659,0.5339527130126953,0.3848628401756286
1445,23.035003173828127,2.846017837524414,0.7272814512252808,0.4086546301841736
1446,23.05078100585937,4.732988357543945,0.8819423913955688,0.8162208795547485
1447,23.06671094,5.017077445983887,1.249220848083496,0.7033141851425171
1448,23.0825498,3.8287200927734375,1.742153882980347,-0.172446579
1449,23.098357666015627,3.6030664443969727,2.102748394012451,-1.80379045
1450,23.11422705078125,4.575936317443848,2.2469754219055176,-2.255011797
1451,23.13006543,6.210550308227539,2.274839162826538,-1.221442819
1452,23.14593457,6.767502784729004,2.198404550552368,-0.257277668
1453,23.161742919921878,5.7126569747924805,1.8064948320388796,-0.625460684
1454,23.177581298828127,3.477153778076172,0.8193297386169434,-0.775657952
1455,23.193450439453127,2.236026763916016,-0.75370717,-0.72198379
1456,23.20922802734375,2.194629669189453,-2.094127417,-0.092591345
1457,23.22512768554688,2.331188201904297,-2.829014301,0.5846545696258545
1458,23.24093603515625,2.004633903503418,-3.088486671,0.8881362080574036
1459,23.25671337890625,1.347367286682129,-2.811307669,0.3773511052131653
1460,23.272582763671878,-0.115086555,-2.172826767,-0.520161033
1461,23.288451904296878,-2.30856657,-1.348964453,-1.424119473
1462,23.304290283203127,-3.809942245,-0.578078508,-2.121748924
1463,23.32012891,-4.104015827,-0.249655366,-2.73192668
1464,23.335906494140627,-3.062773228,-0.347909927,-2.418539524
1465,23.35180615234375,-1.150303841,-0.777908564,-1.658111811
1466,23.36764501953125,0.3966817855834961,-1.087966204,-0.692630827
1467,23.38354467773437,0.5129241943359375,-0.927607059,-0.196981192
1468,23.39941381835937,-0.88536644,-0.706475317,-0.081598818
1469,23.41519141,-2.779155254,-0.611777544,-0.124299824
1470,23.43106055,-3.830767632,-0.499528885,-0.354993403
1471,23.446838134765624,-4.394818306,-0.354938269,-0.441837847
1472,23.462737548828127,-5.07105875,-0.448194146,-0.039493799
1473,23.47854565429688,-5.308465004,-0.506169796,0.8016529083251953
1474,23.49435400390625,-5.04497242,-0.631839216,1.0017472505569458
1475,23.51025366210937,-3.901992321,-0.24802506,0.4870632886886596
1476,23.526031005859377,-2.572343349,0.058280945,-0.062745333
1477,23.54202246,-0.771839142,0.6689276695251465,-0.396815896
1478,23.557830322265627,1.1031475067138672,1.3048224449157717,-0.467550337
1479,23.57360791015625,2.355815887451172,1.7116605043411257,-0.549813569
1480,23.58938549804688,2.5294981002807617,2.1449666023254395,-0.805624008
1481,23.60519384765625,2.4769411087036133,2.167151451,-1.247075081
1482,23.62103223,3.859110832214356,1.8726404905319212,-1.770394564
1483,23.63684033203125,5.683594703674316,1.3100121021270752,-2.287738323
1484,23.65264844,8.096020698547363,1.3702365159988403,-1.731740355
1485,23.66851758,7.417655944824219,1.9292314052581787,-0.846741319
